amount,hour_of_day,sender_txn_count,receiver_txn_count,is_fraud
411.0101660000000,18,31,95,0
132607.3035070000,11,2,4,1
826.9767700000000,13,182,22,0
3132.2631210000000,13,172,12,0
5602.03217700000,13,11,68,0
947.3973830000000,0,164,124,0
653.972217000000,7,117,84,0
5049.222176000000,9,156,126,0
9816.975457000000,12,50,95,0
12816.345335000000,18,178,64,0
712.738640000000,7,21,94,0
1517.7488200000000,15,30,128,0
387659.8389050000,10,0,4,1
2204.4390180000000,14,113,53,0
10065.611424999999,9,76,77,0
18974.911064000000,15,5,100,0
2034.7084490000000,7,172,132,0
200242.1473890000,2,5,4,1
6498.221930000000,17,195,122,0
9312.527215000000,10,71,43,0
2550.3212579999999,13,73,64,0
992.7000140000000,11,160,7,0
12183.252280999999,18,148,128,0
896.9209130000000,14,90,60,0
13594.035352999999,22,123,104,0
187.3643340000000,15,144,53,0
1595.5352370000001,8,161,82,0
114113.82672100000,16,128,117,0
4716.230582000000,4,146,38,0
5782.903420000000,18,74,128,0
5435.886485000000,8,77,28,0
997.0183039999999,4,71,30,0
2270.465604000000,22,120,56,0
11853.029100000000,12,106,117,0
6937.709923000000,17,104,119,0
1467.8631200000000,8,180,25,0
6997.760979000000,8,78,140,0
3292.5466839999999,7,94,42,0
1908.5804820000001,7,178,136,0
398.6908770000000,17,41,74,0
10384.821940000000,17,194,22,0
4722.280838000000,14,40,34,0
6788.8698000000004,15,121,132,0
4598.330113000000,8,149,106,0
5087.216634000000,11,186,51,0
864.585559000000,12,81,40,0
100935.1078400000,19,6,2,1
886.6777130000000,8,160,145,0
2251.4947430000002,14,191,141,0
23907.79435600000,3,1,1,1
1931.4655180000000,11,94,57,0
2047.7093070000001,9,167,6,0
2409.00547500000,18,92,144,0
1367.195905000000,0,33,46,0
44110.996634000003,12,121,145,0
9324.043913000000,8,143,125,0
5486.619716000000,0,53,7,0
171070.1650300000,22,5,3,1
245390.28253500001,3,6,0,1
576.0566720000000,11,133,52,0
57976.80128400000,12,5,0,1
19932.099922000001,0,7,2,1
5263.042730000000,16,107,114,0
8561.729622000001,19,162,118,0
6283.677385000000,10,189,24,0
2392.78760500000,8,82,75,0
2817.759745000000,6,124,51,0
1863.8616999999999,9,113,147,0
75235.34020399999,1,2,1,1
23066.12447000000,12,153,13,0
9858.960811000001,16,72,98,0
36429.35252300000,10,183,97,0
1952.376475000000,19,115,80,0
855.2766710000000,14,171,16,0
17548.4293550000,12,44,108,0
7880.782363000000,6,7,97,0
4377.961291000000,9,80,140,0
58817.23145600000,1,3,3,1
12190.819873000000,7,27,122,0
4588.496451000000,16,81,53,0
2403.9790119999998,9,99,62,0
17549.398972999999,23,189,139,0
30987.4558160000,23,178,82,0
5888.982109000000,14,133,89,0
733.8603859999999,14,53,87,0
24034.45882600000,16,94,56,0
3083.359628000000,15,148,109,0
147151.8298650000,1,3,4,1
8979.340022000000,22,39,71,0
14352.693751999999,8,107,125,0
9368.486438000000,14,51,112,0
1934.9294890000001,12,104,66,0
9751.09468900000,14,90,68,0
7738.976814000000,7,170,97,0
1509.0903350000001,21,102,85,0
1277.5935830000001,19,145,108,0
10108.142225000000,21,163,135,0
10461.635043000000,20,85,37,0
147492.88519100001,7,2,0,1
26215.923906000000,19,160,77,0
2476.4595350000000,11,127,41,0
3491.4870649999998,8,19,67,0
28836.488935000001,14,12,91,0
14421.557811000001,8,107,125,0
1649.7388040000001,19,151,131,0
8267.958736000000,11,126,116,0
8512.81061800000,16,66,55,0
21561.079318000000,14,161,37,0
3904.928279000000,14,124,75,0
2095.7670979999998,11,11,43,0
3422.643364000000,12,140,68,0
6938.179403000000,9,139,22,0
2535.726316000000,20,32,46,0
1760.6190600000000,11,59,117,0
14357.81642700000,9,180,89,0
2448.9782690000002,9,94,60,0
2751.017767000000,13,56,67,0
2033.9983360000001,19,159,72,0
16195.493693000000,6,120,34,0
630.8443000000000,11,90,41,0
8341.991147999999,14,159,146,0
15776.904870000000,11,133,39,0
343.71656999999999,15,197,104,0
5900.942663000000,8,61,21,0
2446.693646000000,14,76,11,0
68304.92539800001,0,3,0,1
103907.89919600000,2,6,0,1
377772.67927099997,1,3,2,1
27918.346662000000,15,145,132,0
29982.862301000001,11,172,103,0
500000.0,23,6,0,1
5905.644055000000,7,67,15,0
31192.095554000000,3,1,0,1
4976.206555000000,9,13,39,0
5116.992018000000,3,34,59,0
11725.057532000001,15,82,143,0
20912.079444999999,15,167,148,0
2467.845810000000,8,16,141,0
326.2232770000000,10,40,135,0
5761.850889000000,10,72,31,0
7006.643364000000,11,60,38,0
2908.870720000000,15,91,138,0
89955.96537500000,9,5,2,1
10383.88911900000,6,57,84,0
2808.9399790000002,15,58,8,0
7410.629706000000,12,20,55,0
2118.4765800000000,12,26,144,0
1552.254478000000,7,137,65,0
17228.314425000000,17,31,115,0
12095.198496000001,6,60,109,0
7981.000577000000,16,195,111,0
30621.294223000001,11,173,102,0
48514.258392000003,11,198,66,0
1320.6826140000001,20,44,113,0
4383.447046000000,11,25,91,0
5569.292539000000,16,133,58,0
26549.587255999999,1,0,2,1
101718.50031600001,10,136,64,0
4371.613019000000,5,101,75,0
531.4030150000000,9,189,149,0
2261.256399000000,17,10,128,0
26485.25924300000,21,45,6,0
248.89873000000000,10,116,12,0
7652.808926000000,17,62,73,0
7156.199131000000,12,81,126,0
8731.6766750000,8,82,144,0
11795.9143050000,11,15,99,0
13073.992915000001,15,12,131,0
30080.794271999999,11,71,58,0
710.0825129999999,9,78,35,0
1196.108675000000,9,48,41,0
49806.33326500000,5,6,0,1
1264.8632809999999,14,107,70,0
20297.805404999999,12,67,70,0
8557.875074000000,5,168,43,0
21454.58184900000,6,92,71,0
4835.772204000000,14,151,11,0
10353.19554200000,12,138,49,0
25235.009644000002,15,156,13,0
30074.375961999998,8,72,21,0
5454.619934000000,15,132,44,0
9851.816946999999,15,22,7,0
13799.700311000001,11,171,57,0
20254.936255000001,17,170,25,0
7342.4162919999999,16,35,146,0
16735.733032000000,7,2,1,1
2338.379475000000,19,123,135,0
791.7688470000001,8,57,18,0
5965.071352000000,15,53,66,0
3819.228137000000,13,116,142,0
2455.789685000000,10,83,56,0
20931.36088100000,8,186,114,0
348.23508500000003,16,176,39,0
64664.59858900000,5,0,2,1
20279.029831000000,14,133,55,0
346.9237920000000,17,99,101,0
4676.9214110000003,7,164,130,0
4026.1674269999999,16,113,23,0
3768.6481389999999,18,116,111,0
175978.77158900001,0,4,1,1
2696.45641300000,17,16,69,0
15441.915032000001,9,180,12,0
13344.780937000000,13,55,61,0
1438.2260030000000,10,134,107,0
112946.3608560000,1,2,4,1
2403.0414910000000,10,11,109,0
734.9575330000000,13,160,5,0
4993.668569000000,11,24,130,0
91830.78671099999,6,166,56,0
1447.8703260000000,8,199,122,0
22599.120494999999,20,186,124,0
665.6200540000000,13,11,13,0
3270.920018000000,17,11,112,0
1527.103086000000,10,30,22,0
97113.8687950000,1,1,3,1
3512.0439529999999,7,73,4,0
657.592035000000,7,22,90,0
1303.1712930000001,13,67,52,0
228483.64061900001,5,4,2,1
812.7996810000000,10,111,10,0
993.9868500000000,18,37,105,0
3961.8102530000001,8,141,121,0
14878.221712000000,14,152,14,0
1205.7898729999999,12,42,77,0
17391.65448800000,16,127,135,0
7097.0672169999998,10,149,107,0
2991.193820000000,11,14,144,0
1416.6511310000001,18,106,72,0
4089.997020000000,17,23,37,0
5756.357572000000,12,105,55,0
2393.308521000000,12,60,119,0
88564.30819500001,4,7,1,1
3057.6915960000001,14,117,111,0
187957.16493000000,1,0,3,1
777.9732970000000,5,96,99,0
1799.2821380000000,13,189,85,0
2244.4934320000002,11,55,120,0
2181.815551000000,13,60,130,0
8584.850193000000,6,35,110,0
26496.499465000001,19,101,136,0
4615.813641000000,10,11,75,0
2234.946982000000,9,68,94,0
56685.683141000001,5,4,0,1
3286.477217000000,10,177,41,0
7650.335562000000,9,16,124,0
3587.3782959999999,9,79,109,0
7449.035025000000,9,140,25,0
1616.0331890000000,10,144,142,0
89178.94512500000,10,7,0,1
1653.7311470000000,12,179,45,0
3291.9652299999998,8,134,21,0
5180.623215000000,15,183,50,0
1256.0550420000000,18,105,95,0
4944.852796000000,16,62,27,0
24374.732714999998,17,153,146,0
24705.593723999998,14,6,131,0
9535.33761300000,20,45,96,0
647.9371980000000,16,63,7,0
3423.4420329999998,15,179,17,0
2695.731381000000,19,142,54,0
22579.204433999999,7,177,50,0
208739.55802299999,21,0,2,1
145794.46315600001,16,2,1,1
12815.039621000000,9,159,141,0
1840.5929860000001,10,16,47,0
1724.4438760000000,10,137,65,0
896.0185540000000,9,46,64,0
9547.195142000000,11,83,135,0
4190.739284000000,16,43,149,0
2801.266231000000,18,24,127,0
140891.93772700001,23,6,1,1
3703.575629000000,8,166,47,0
22891.708956999999,6,39,131,0
4300.202448000000,21,93,122,0
4590.929868000000,14,146,141,0
7571.074809000000,9,163,54,0
91681.80448700000,20,67,107,0
1339.443739000000,10,97,62,0
1267.9261280000001,12,155,29,0
1726.3319460000000,9,9,6,0
10014.783783000001,12,60,28,0
817.6184100000000,11,184,58,0
73584.3431700000,8,128,104,0
3077.1626529999999,10,58,111,0
159034.6973430000,3,0,2,1
5263.096963000000,0,102,32,0
6525.470752000000,17,186,64,0
52769.26040100000,11,5,3,1
4556.37639500000,12,17,122,0
26596.080838000002,7,156,8,0
2049.7062400000000,12,117,29,0
1362.6280409999999,5,58,78,0
254443.5899400000,6,7,0,1
131026.148778000,13,151,43,0
84382.23076400001,5,1,3,1
7750.925837000000,14,103,84,0
245.26193900000001,15,24,48,0
2670.7504210000002,9,160,122,0
114192.18065200000,11,6,1,1
15183.691359000000,15,177,131,0
9728.698890000000,10,98,129,0
9903.357223999999,20,16,148,0
47091.37969900000,10,176,36,0
1907.7830610000001,14,128,98,0
42370.99452600000,14,189,24,0
3610.3080089999999,11,91,15,0
1995.3990540000000,20,18,137,0
1533.917026000000,9,73,92,0
904.3944400000000,8,127,107,0
578.5402510000000,11,25,131,0
2423.6446630000000,12,119,3,0
5626.3839939999998,13,167,30,0
10318.38147300000,14,187,149,0
5235.127907000000,14,184,105,0
899.0791920000000,9,136,87,0
2544.094604000000,9,198,45,0
9962.134678000000,13,171,81,0
9881.689189000001,11,95,25,0
406751.9000300000,17,4,2,1
19889.040701000002,7,199,110,0
16250.802227000000,8,139,66,0
17997.46544100000,13,16,95,0
5292.340258000000,7,15,87,0
30581.055906000001,7,5,4,1
2428.571419000000,22,13,103,0
46254.44831400000,4,5,2,1
18042.569104999999,4,3,1,1
2159.622330000000,11,33,106,0
159.88391200000001,7,57,123,0
2052.580343000000,7,95,149,0
1038.9338310000001,16,15,137,0
2697.6952689999998,15,174,118,0
2440.572279000000,19,75,16,0
3027.729436000000,10,135,47,0
2374.222493000000,22,105,61,0
1482.6008820000000,18,46,57,0
548.6080270000000,15,71,13,0
60998.800341000002,22,31,116,0
1588.8611160000000,8,109,39,0
6955.903056000000,13,194,110,0
14619.83136600000,10,180,140,0
10094.691310000000,18,160,128,0
18774.19230900000,18,48,71,0
7129.106390000000,15,131,4,0
2173.6922070000001,20,19,52,0
11115.778006000000,9,165,10,0
1683.541655000000,9,103,17,0
3480.387868000000,12,187,97,0
2816.147130000000,10,41,53,0
137468.7814460000,19,5,2,1
723.9302510000000,19,35,5,0
43137.28493900000,3,6,3,1
4842.895961000000,23,94,14,0
17452.70496200000,16,39,28,0
4053.361096000000,6,141,71,0
4341.76688100000,14,149,3,0
4973.16184200000,9,155,62,0
2305.3181079999999,9,113,25,0
74858.03805700000,2,2,4,1
1642.880089000000,15,168,11,0
10868.32589700000,13,154,143,0
819.3350430000000,8,72,17,0
24893.170469000001,20,6,118,0
4966.846377000000,13,29,123,0
14588.879480000000,17,40,44,0
2768.8184710000000,0,118,46,0
2215.3393580000002,0,43,123,0
1034.240035000000,11,154,77,0
736.2831990000000,19,154,87,0
64651.79361000000,5,3,0,1
2362.2227050000001,15,55,38,0
8210.527183000000,10,61,43,0
15056.287898000000,8,15,69,0
9679.170817000000,10,25,5,0
69907.19011100000,2,5,0,1
654.6632030000000,11,159,54,0
2201.2324440000002,20,91,86,0
22722.56001800000,12,11,139,0
3518.0972069999998,13,176,140,0
2393.599784000000,6,121,114,0
1526.9250030000001,11,176,12,0
607.868924000000,16,83,4,0
17239.585462999999,19,105,38,0
60802.94664000000,9,15,149,0
2804.1859439999998,18,11,52,0
491.5061940000000,12,158,141,0
19036.92879300000,13,125,77,0
2846.9604399999998,7,66,115,0
2144.815094000000,18,175,37,0
9737.21774800000,10,75,48,0
14992.299502000000,18,55,105,0
65137.45120400000,13,5,1,1
2548.831952000000,17,44,10,0
1310.1665929999999,10,90,107,0
13740.251994000000,17,8,132,0
106250.76982000000,4,78,100,0
19565.139188000001,6,183,79,0
399093.64552600001,5,3,0,1
3755.1723060000,13,20,95,0
1213.3110870000000,20,110,15,0
335.6355220000000,16,159,38,0
2513.1539149999999,18,78,81,0
726.6228159999999,21,168,140,0
19242.12792600000,15,24,23,0
7914.533278000000,14,156,43,0
5615.889392000000,23,33,73,0
200919.12357800000,7,1,0,1
1897.397337000000,18,79,4,0
20390.92005900000,22,92,95,0
10403.572720000000,9,141,27,0
9184.149780000000,11,22,139,0
3040.236578000000,9,149,111,0
500000.0,2,2,2,1
4713.684827000000,11,98,44,0
106885.15037900000,3,3,0,1
3322.655377000000,17,87,19,0
59839.084671999997,12,104,116,0
615.2678950000000,10,65,42,0
236.60557000000000,7,129,117,0
1805.4250669999999,19,153,82,0
4553.678145000000,14,106,56,0
2543.8500309999999,17,86,75,0
1754.853685000000,12,124,118,0
969.439566000000,16,67,14,0
9098.394609999999,15,195,56,0
8391.893618000000,10,60,84,0
15917.817741000001,9,34,139,0
1206.0221990000000,8,58,149,0
10156.673618999999,11,108,33,0
61274.427445000001,3,3,3,1
2309.867449000000,8,64,102,0
1557.1807879999999,12,37,122,0
4658.037457000000,22,118,92,0
2182.924922000000,9,10,93,0
8513.425429000001,14,197,12,0
616.6139270000000,12,5,107,0
1789.5845549999999,15,183,121,0
10578.808419000001,13,6,68,0
3250.166995000000,8,196,75,0
28516.91229700000,10,190,121,0
2313.968541000000,10,22,67,0
5069.714647000000,18,148,6,0
11803.939337000000,1,90,91,0
20487.519494000000,13,117,46,0
615.1311889999999,14,29,13,0
394.6379740000000,19,146,77,0
1543.0627939999999,18,184,41,0
1593.510228000000,5,62,32,0
771.1314630000001,16,123,38,0
5374.607356000000,8,81,3,0
68197.06342200001,5,1,1,1
13994.114936000000,18,175,119,0
2586.620298000000,15,81,125,0
65940.98840900000,9,2,4,1
3011.599382000000,9,177,32,0
1196.7062840000001,13,99,115,0
2246.48454200000,20,172,67,0
69004.52701999999,17,5,2,1
1675.442093000000,6,19,39,0
11632.02865200000,17,117,118,0
21869.688504999998,14,73,38,0
14381.246778000001,11,116,69,0
15441.316973999999,12,16,35,0
9449.290360999999,9,118,46,0
3775.8988319999999,15,34,24,0
5965.0007459999997,17,121,27,0
113310.18483600000,1,3,1,1
255.2875660000000,10,48,65,0
33940.06916300000,10,114,39,0
27787.96810900000,15,128,53,0
4049.248237000000,8,46,60,0
190101.61915600000,1,3,1,1
5040.755736000000,8,87,107,0
2418.815747000000,11,40,18,0
3818.775283000000,6,17,48,0
6030.327049000000,13,185,120,0
12125.073720000000,16,127,130,0
11043.9770860000,9,55,74,0
5082.838177000000,20,102,100,0
9129.802436000000,8,137,121,0
1844.7011689999999,10,198,113,0
8126.594345000000,18,133,9,0
3918.028356000000,9,195,92,0
8121.072218000000,5,76,136,0
19597.900535000001,16,72,55,0
724.0983590000000,11,168,45,0
66153.88870500000,22,79,143,0
29952.75808400000,11,190,34,0
22584.401441999998,9,137,66,0
36460.70977700000,7,8,57,0
5434.71756100000,19,38,26,0
19070.62008900000,6,70,108,0
13189.382674000000,9,164,47,0
15687.409814000001,13,99,138,0
9852.008582000000,17,21,107,0
6855.661967000000,13,125,103,0
1942.8322069999999,14,101,33,0
4386.904474000000,8,102,144,0
81500.15972400000,7,132,84,0
3250.7055679999999,18,43,97,0
6795.85964600000,7,159,99,0
1883.6555169999999,19,110,132,0
5923.509826000000,8,32,104,0
3129.054967000000,0,143,33,0
1049.557900000000,11,37,131,0
141890.25946700000,6,1,3,1
4649.825378000000,10,82,110,0
38479.449391000002,0,0,1,1
291.37773800000002,20,188,134,0
6225.665170000000,10,70,25,0
3433.438732000000,19,118,142,0
18421.785988000000,8,84,35,0
2617.092419000000,11,161,3,0
9577.735468999999,10,146,85,0
5994.026455000000,19,97,67,0
10841.046404999999,7,102,145,0
5326.176263000000,19,134,96,0
17325.459038000001,8,176,89,0
2007.88231000000,12,77,82,0
1265.5493779999999,20,52,26,0
133314.0969750000,7,0,4,1
2954.794790000000,12,16,46,0
12644.692467000001,7,92,93,0
8131.45503200000,14,168,61,0
4376.705695000000,14,8,93,0
92671.44994000001,5,3,0,1
3964.871693000000,12,127,48,0
7173.133108000000,12,75,36,0
6540.576596000000,12,82,6,0
18183.923169999998,13,144,94,0
1325.0380330000000,8,167,28,0
3689.630074000000,15,116,69,0
25127.7042650000,13,173,34,0
3295.774372000000,15,182,63,0
5418.078393000,14,175,26,0
18874.20804300000,4,2,1,1
905.4598270000000,14,181,114,0
3667.1349820000000,7,30,91,0
2026.8752780000000,12,39,64,0
761.6517890000000,11,72,66,0
26903.449965000000,11,22,97,0
7519.476022000000,10,22,131,0
2913.9187550000001,12,46,114,0
22603.659482999999,9,94,49,0
4516.150309000000,11,50,86,0
5238.620805000000,15,52,28,0
11314.770880000000,11,123,36,0
3323.3467559999999,17,50,90,0
1294.8176960000001,9,171,38,0
951.9969570000000,18,105,70,0
610.7174790000000,16,66,7,0
20418.940192999999,15,36,116,0
3043.029180000000,18,14,35,0
150094.89935600001,0,1,3,1
2404.3764270000001,8,78,37,0
1106.8840220000000,15,64,74,0
1695.4006710000001,12,125,95,0
930.838686000000,12,63,38,0
1252.1925160000001,7,69,12,0
12118.102165000000,12,121,103,0
9787.39211100000,8,56,16,0
3595.977285000000,11,179,91,0
431.2928280000000,21,40,96,0
7233.343419000000,18,164,107,0
110770.9084180000,0,2,2,1
2601.1029819999999,20,35,105,0
2524.404741000000,13,166,18,0
50357.51707000000,18,104,118,0
3841.50242800000,16,175,72,0
14474.159575000000,15,179,96,0
127535.9369020000,4,3,2,1
4549.2740569999996,11,70,127,0
415.18526800000001,21,104,7,0
2991.5688770000002,16,81,112,0
10380.712723000001,8,68,32,0
4503.3226649999997,8,17,136,0
1273.2086170000000,21,25,143,0
3526.605666000000,8,28,99,0
329879.7178990000,2,4,3,1
127672.5996190000,5,5,3,1
3041.8440399999999,11,126,87,0
933.8998240000000,14,180,6,0
1432.8240679999999,10,52,114,0
15303.99675800000,8,73,5,0
1202.4543400000000,17,17,113,0
3070.420641000000,19,89,104,0
4489.161326000000,8,37,33,0
1384.179254000000,13,189,102,0
6764.563990000000,13,164,57,0
4994.916747000000,14,94,78,0
6056.378222000000,10,89,110,0
1226.9675769999999,17,125,67,0
2704.8262920000002,14,37,140,0
4597.6076549999998,17,164,131,0
7909.61729200000,14,91,109,0
14668.47224900000,20,33,144,0
9496.268572999999,15,64,108,0
224274.73445100000,9,7,2,1
2328.628745000000,17,110,9,0
3847.0199870000001,13,160,35,0
8770.751156000000,12,165,130,0
1192.0664370000000,10,17,6,0
24518.101015000000,17,20,65,0
263060.7252810000,2,0,2,1
23688.07640800000,8,40,116,0
23109.01182600000,2,0,0,1
359354.715849000,23,2,0,1
13691.016256999999,12,116,115,0
7445.319021000000,11,58,99,0
19557.427380000001,8,74,116,0
745.2804380000000,8,48,53,0
8010.500000000000,11,95,73,0
5860.317753000000,10,33,8,0
1293.1605700000000,9,49,76,0
5297.487777000000,9,74,101,0
3961.0050400000000,17,83,86,0
49135.03487900000,9,133,112,0
1278.8384750000000,9,38,99,0
4289.06150700000,17,29,122,0
16212.69292000000,15,181,56,0
60242.37741700000,9,43,3,0
4711.515714000000,9,37,62,0
2535.588715000000,13,6,4,0
55678.59186300000,11,5,4,1
53311.74928000000,10,0,0,1
958.4790050000000,10,89,88,0
4491.430541000000,5,79,143,0
67919.11925100000,7,1,4,1
13661.439853000000,19,69,54,0
1009.297353000000,11,51,73,0
10640.359912000000,12,46,33,0
4180.032401000000,16,63,142,0
3196.672018000000,19,169,27,0
5964.374404000000,10,92,135,0
82434.62043400000,9,151,116,0
7389.53482400000,11,133,102,0
1316.6263700000000,16,20,73,0
3307.4630280000001,8,55,72,0
1959.0682810000001,10,5,91,0
219178.00879399999,5,5,2,1
2150.2456040000002,21,34,49,0
37946.2176510000,5,119,52,0
3637.5107670000002,19,112,86,0
2393.740406000000,8,120,78,0
5034.158125000000,11,50,29,0
6885.094912000000,20,91,116,0
920.5135480000000,17,49,76,0
1116.257125000000,20,176,40,0
8064.037445000000,20,87,54,0
7133.627376000000,12,97,114,0
4076.9059320000001,15,165,17,0
2050.028615000000,5,153,122,0
5846.645498000000,18,171,133,0
112926.02084500001,3,3,4,1
5050.405046000000,13,38,10,0
21047.87839300000,13,113,77,0
4574.298478000000,17,136,145,0
9167.348527000000,8,75,142,0
314851.26942299999,6,4,1,1
132514.61213600001,5,5,1,1
35223.81753600000,6,1,3,1
1462.063766000000,11,198,52,0
160384.08877599999,3,7,4,1
4885.296297000000,14,26,108,0
